Id,App,Name,Description,MainWindowTitle,StartTime,EndTime,Path
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:33:36,2021-07-17T16:34:11,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:34:11,2021-07-17T16:34:45,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:34:45,2021-07-17T16:35:19,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:35:19,2021-07-17T16:35:53,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:35:53,2021-07-17T16:36:27,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:36:27,2021-07-17T16:37:01,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:37:01,2021-07-17T16:37:35,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:37:35,2021-07-17T16:38:09,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:38:09,2021-07-17T16:38:43,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:38:43,2021-07-17T16:39:17,C:\Windows\System32\LockScreenContentServer.exe
13572,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T16:39:17,2021-07-17T16:39:53,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:45:13,2021-07-17T18:45:48,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:45:48,2021-07-17T18:46:22,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:46:22,2021-07-17T18:46:57,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:46:57,2021-07-17T18:47:32,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:47:32,2021-07-17T18:48:06,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:48:06,2021-07-17T18:48:41,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:48:41,2021-07-17T18:49:15,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:49:15,2021-07-17T18:49:50,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:49:50,2021-07-17T18:50:24,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:50:24,2021-07-17T18:50:59,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:50:59,2021-07-17T18:51:33,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:51:33,2021-07-17T18:52:08,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:52:08,2021-07-17T18:52:43,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:52:43,2021-07-17T18:53:17,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:53:17,2021-07-17T18:53:52,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:53:52,2021-07-17T18:54:26,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:54:26,2021-07-17T18:55:01,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:55:01,2021-07-17T18:55:38,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:55:38,2021-07-17T18:56:12,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:56:12,2021-07-17T18:56:47,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:56:47,2021-07-17T18:57:21,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:57:21,2021-07-17T18:57:56,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:57:56,2021-07-17T18:58:30,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:58:30,2021-07-17T18:59:05,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:59:05,2021-07-17T18:59:40,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T18:59:40,2021-07-17T19:00:14,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:00:14,2021-07-17T19:00:49,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:00:49,2021-07-17T19:01:23,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:01:23,2021-07-17T19:01:58,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:01:58,2021-07-17T19:02:33,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:02:33,2021-07-17T19:03:07,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:03:07,2021-07-17T19:03:42,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:03:42,2021-07-17T19:04:16,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:04:16,2021-07-17T19:04:51,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:04:51,2021-07-17T19:05:25,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:05:25,2021-07-17T19:06:00,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:06:00,2021-07-17T19:06:34,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:06:34,2021-07-17T19:07:09,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:07:09,2021-07-17T19:07:43,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:07:43,2021-07-17T19:08:18,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:08:18,2021-07-17T19:08:52,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:08:52,2021-07-17T19:09:30,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:09:30,2021-07-17T19:10:05,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:10:05,2021-07-17T19:10:39,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:10:39,2021-07-17T19:11:14,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:11:14,2021-07-17T19:11:48,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:11:48,2021-07-17T19:12:23,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:12:23,2021-07-17T19:12:58,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:12:58,2021-07-17T19:13:32,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:13:32,2021-07-17T19:15:48,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:15:48,2021-07-17T19:16:23,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:16:23,2021-07-17T19:16:57,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:16:57,2021-07-17T19:17:31,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:17:31,2021-07-17T19:18:06,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:18:06,2021-07-17T19:18:41,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:18:41,2021-07-17T19:19:15,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:19:15,2021-07-17T19:19:50,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:19:50,2021-07-17T19:20:24,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:20:24,2021-07-17T19:20:59,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:20:59,2021-07-17T19:21:33,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:21:33,2021-07-17T19:22:08,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:22:08,2021-07-17T19:22:43,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:22:43,2021-07-17T19:23:17,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:23:17,2021-07-17T19:23:52,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:23:52,2021-07-17T19:24:32,C:\Windows\System32\LockScreenContentServer.exe
9728,,LockScreenContentServer,LockScreenContent Server,LockScreenContentServerSlideshowHostWindow,2021-07-17T19:24:32,,C:\Windows\System32\LockScreenContentServer.exe
18964,,Nabel,Windows Explorer,Nabel,2021-07-17T16:02:52,2021-07-17T16:03:25,file:///C:/Users/GiladHecht/Workspace/writing/twisted-strands/Writing/Nabel
18964,,Nabel,Windows Explorer,Nabel,2021-07-17T16:03:25,2021-07-17T16:03:59,file:///C:/Users/GiladHecht/Workspace/writing/twisted-strands/Writing/Nabel
18964,,Nabel,Windows Explorer,Nabel,2021-07-17T16:03:59,2021-07-17T16:04:32,file:///C:/Users/GiladHecht/Workspace/writing/twisted-strands/Writing/Nabel
18964,,Nabel,Windows Explorer,Nabel,2021-07-17T16:04:32,2021-07-17T16:05:06,file:///C:/Users/GiladHecht/Workspace/writing/twisted-strands/Writing/Nabel
18964,,Nabel,Windows Explorer,Nabel,2021-07-17T16:05:06,2021-07-17T16:05:39,file:///C:/Users/GiladHecht/Workspace/writing/twisted-strands/Writing/Nabel
18964,,Programs,Windows Explorer,Programs,17-Jul-21 3:53:57 PM,2021-07-17T16:01:44,file:///C:/Users/GiladHecht/AppData/Roaming/Microsoft/Windows/Start%20Menu/Programs
18964,,Startup,Windows Explorer,Startup,17-Jul-21 3:53:57 PM,2021-07-17T16:01:44,file:///C:/Users/GiladHecht/AppData/Roaming/Microsoft/Windows/Start%20Menu/Programs/Startup
3152,,SystemSettings,Settings,"CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US",14-Jul-21 7:52:39 PM,,C:\Windows\ImmersiveControlPanel\SystemSettings.exe
16228,,WWAHost,Microsoft WWA Host,Netflix,14-Jul-21 7:52:28 PM,,C:\WINDOWS\system32\wwahost.exe
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:09:01,2021-07-17T16:09:44,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:09:44,2021-07-17T16:10:19,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:10:19,2021-07-17T16:10:53,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:10:53,2021-07-17T16:11:27,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:11:27,2021-07-17T16:12:02,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:12:02,2021-07-17T16:12:36,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:12:36,2021-07-17T16:13:10,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:13:10,2021-07-17T16:13:44,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:13:44,2021-07-17T16:14:18,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:14:18,2021-07-17T16:14:51,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:14:51,2021-07-17T16:15:25,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:15:25,2021-07-17T16:15:59,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:15:59,2021-07-17T16:16:33,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:16:33,2021-07-17T16:17:07,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:17:07,2021-07-17T16:17:41,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:17:41,2021-07-17T16:18:15,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:18:15,2021-07-17T16:18:49,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:18:49,2021-07-17T16:19:23,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:19:23,2021-07-17T16:19:57,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:19:57,2021-07-17T16:20:31,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:20:31,2021-07-17T16:21:05,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:21:05,2021-07-17T16:21:39,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:21:39,2021-07-17T16:22:13,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:22:13,2021-07-17T16:22:47,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:22:47,2021-07-17T16:23:21,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:23:21,2021-07-17T16:23:55,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:23:55,2021-07-17T16:24:29,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:24:29,2021-07-17T16:25:03,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:25:03,2021-07-17T16:25:39,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:25:39,2021-07-17T16:26:14,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:26:14,2021-07-17T16:26:48,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:26:48,2021-07-17T16:27:22,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:27:22,2021-07-17T16:27:56,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:27:56,2021-07-17T16:28:30,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:28:30,2021-07-17T16:29:04,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:29:04,2021-07-17T16:29:38,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:29:38,2021-07-17T16:30:12,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:30:12,2021-07-17T16:30:46,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:30:46,2021-07-17T16:31:20,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:31:20,2021-07-17T16:31:54,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:31:54,2021-07-17T16:32:28,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:32:28,2021-07-17T16:33:02,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:33:02,2021-07-17T16:33:36,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:33:36,2021-07-17T16:34:11,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:34:11,2021-07-17T16:34:45,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:34:45,2021-07-17T16:35:19,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:35:19,2021-07-17T16:35:53,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:35:53,2021-07-17T16:36:27,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:36:27,2021-07-17T16:37:01,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:37:01,2021-07-17T16:37:35,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:37:35,2021-07-17T16:38:09,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:38:09,2021-07-17T16:38:43,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:38:43,2021-07-17T16:39:17,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:39:17,2021-07-17T16:39:53,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:39:53,2021-07-17T16:40:27,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:40:27,2021-07-17T16:41:01,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:41:01,2021-07-17T16:41:35,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:41:35,2021-07-17T16:42:10,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:42:10,2021-07-17T16:42:44,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:42:44,2021-07-17T16:43:18,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:43:18,2021-07-17T16:43:52,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:43:52,2021-07-17T16:44:28,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:44:28,2021-07-17T16:45:03,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:45:03,2021-07-17T16:45:37,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:45:37,2021-07-17T16:46:11,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:46:11,2021-07-17T16:46:45,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:46:45,2021-07-17T16:47:19,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:47:19,2021-07-17T16:47:54,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:47:54,2021-07-17T16:48:28,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:48:28,2021-07-17T16:49:02,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:49:02,2021-07-17T16:49:36,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:49:36,2021-07-17T16:50:10,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:50:10,2021-07-17T16:50:45,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:50:45,2021-07-17T16:51:19,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:51:19,2021-07-17T16:51:53,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:51:53,2021-07-17T16:52:27,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:52:27,2021-07-17T16:53:02,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:53:02,2021-07-17T16:53:36,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:53:36,2021-07-17T16:54:10,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:54:10,2021-07-17T16:54:44,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:54:44,2021-07-17T16:55:18,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:55:18,2021-07-17T16:55:53,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:55:53,2021-07-17T16:56:27,file:///D:/Documents/leisure
18964,,leisure,Windows Explorer,leisure,2021-07-17T16:56:27,2021-07-17T16:57:01,file:///D:/Documents/leisure
