Id,App,Name,Description,MainWindowTitle,StartTime,EndTime,Path
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:39:00,2021-07-11T20:39:32,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:39:32,2021-07-11T20:40:04,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:40:04,2021-07-11T20:40:36,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:40:36,2021-07-11T20:41:08,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:41:08,2021-07-11T20:41:39,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:41:39,2021-07-11T20:42:11,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:42:11,2021-07-11T20:42:43,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:42:43,2021-07-11T20:43:15,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:43:15,2021-07-11T20:43:47,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:43:47,2021-07-11T20:44:19,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:44:19,2021-07-11T20:44:50,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:44:50,2021-07-11T20:45:22,C:\WINDOWS\system32\ApplicationFrameHost.exe
15536,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-11T20:45:22,2021-07-11T20:45:54,C:\WINDOWS\system32\ApplicationFrameHost.exe
